CONTRACT_ACCOUNT,201701,201702,201703,201704,201705,201706,201707,201708,201709,201710,201711,201712,201801,201802,201803,201804,201805,201806,201807,201808,201809,201810,201811,201812,201901,Grand Total
67,347.0,284.0,269.0,207.0,186.0,382.0,529.0,662.0,1071.0,495.0,298.0,195.0,354.0,317.0,266.0,207.0,266.0,887.0,593.0,30.0,34.0,25.0,40.0,41.0,44.0,8029
68,371.0,283.0,337.0,439.0,661.0,847.0,724.0,792.0,1443.0,674.0,560.0,307.0,340.0,340.0,360.0,519.0,621.0,876.0,1546.0,642.0,800.0,568.0,429.0,340.0,368.0,15187
69,247.0,190.0,213.0,199.0,228.0,280.0,437.0,631.0,1088.0,458.0,361.0,260.0,225.0,218.0,252.0,377.0,445.0,545.0,1100.0,536.0,611.0,429.0,338.0,355.0,285.0,10308
70,138.0,113.0,129.0,233.0,502.0,773.0,548.0,645.0,998.0,416.0,340.0,127.0,114.0,118.0,166.0,304.0,451.0,712.0,1342.0,547.0,646.0,360.0,206.0,251.0,204.0,10383
71,158.0,122.0,176.0,231.0,509.0,953.0,829.0,842.0,1196.0,466.0,193.0,86.0,89.0,76.0,98.0,164.0,311.0,1011.0,1934.0,776.0,748.0,249.0,129.0,100.0,85.0,11531
72,64.0,41.0,83.0,62.0,131.0,164.0,101.0,171.0,451.0,265.0,140.0,42.0,24.0,19.0,42.0,35.0,110.0,135.0,128.0,75.0,148.0,145.0,94.0,26.0,18.0,2714
73,158.0,109.0,149.0,203.0,438.0,588.0,519.0,585.0,1013.0,425.0,315.0,170.0,150.0,132.0,167.0,245.0,322.0,521.0,984.0,434.0,445.0,288.0,192.0,149.0,162.0,8863
74,502.0,381.0,459.0,466.0,950.0,1517.0,1309.0,1282.0,2064.0,953.0,526.0,343.0,493.0,411.0,429.0,473.0,516.0,1540.0,2600.0,950.0,1082.0,660.0,425.0,401.0,485.0,21217
75,173.0,128.0,126.0,282.0,576.0,759.0,614.0,605.0,900.0,320.0,161.0,79.0,77.0,72.0,19.0,138.0,215.0,352.0,821.0,443.0,465.0,196.0,98.0,82.0,65.0,7766
76,407.0,292.0,324.0,390.0,1120.0,1152.0,1174.0,1237.0,1669.0,982.0,400.0,312.0,400.0,301.0,345.0,357.0,813.0,920.0,2530.0,986.0,1077.0,671.0,320.0,216.0,335.0,18730
77,390.0,296.0,368.0,370.0,423.0,704.0,692.0,867.0,1298.0,584.0,396.0,303.0,363.0,355.0,374.0,429.0,504.0,988.0,1700.0,733.0,816.0,480.0,401.0,384.0,432.0,14650
78,343.0,257.0,174.0,257.0,514.0,806.0,681.0,728.0,1164.0,482.0,266.0,208.0,240.0,426.0,253.0,275.0,476.0,1018.0,1926.0,735.0,819.0,450.0,286.0,246.0,234.0,13264
79,132.0,224.0,231.0,156.0,277.0,424.0,388.0,264.0,292.0,141.0,118.0,90.0,204.0,259.0,195.0,187.0,340.0,416.0,852.0,344.0,362.0,204.0,158.0,141.0,267.0,6666
80,355.0,334.0,268.0,243.0,430.0,662.0,307.0,550.0,880.0,349.0,252.0,5.0,284.0,303.0,348.0,390.0,598.0,826.0,1168.0,549.0,793.0,629.0,394.0,389.0,353.0,11659
81,354.0,353.0,349.0,267.0,435.0,474.0,332.0,596.0,827.0,366.0,213.0,236.0,298.0,340.0,250.0,250.0,282.0,740.0,1466.0,512.0,534.0,195.0,219.0,281.0,228.0,10397
82,78.0,26.0,35.0,99.0,139.0,71.0,60.0,130.0,179.0,55.0,122.0,120.0,80.0,94.0,147.0,105.0,111.0,44.0,99.0,98.0,445.0,342.0,255.0,309.0,315.0,3558
83,222.0,296.0,120.0,0.0,1.0,0.0,2.0,201.0,590.0,246.0,153.0,120.0,473.0,296.0,146.0,126.0,316.0,488.0,840.0,335.0,428.0,266.0,113.0,124.0,716.0,6618
84,200.0,149.0,188.0,193.0,498.0,991.0,657.0,840.0,1086.0,426.0,259.0,137.0,172.0,171.0,191.0,176.0,545.0,928.0,1917.0,701.0,704.0,370.0,187.0,179.0,159.0,12024
85,265.0,246.0,266.0,265.0,417.0,643.0,555.0,648.0,902.0,360.0,267.0,224.0,261.0,345.0,273.0,355.0,621.0,669.0,1251.0,545.0,566.0,333.0,198.0,243.0,297.0,11015
86,223.0,172.0,224.0,308.0,526.0,556.0,345.0,625.0,1187.0,560.0,402.0,134.0,188.0,283.0,253.0,389.0,485.0,947.0,1203.0,610.0,599.0,375.0,228.0,236.0,282.0,11340
87,197.0,238.0,172.0,249.0,561.0,564.0,498.0,598.0,1116.0,454.0,365.0,194.0,238.0,167.0,218.0,205.0,449.0,770.0,1639.0,815.0,841.0,549.0,352.0,218.0,186.0,11853
